# FIELDS:
# 1. Newbase-id
# 2. Newbase-name
# 3. FMI Name (without conversion)

804;NormalMeanTemperatureF37;NormalMeanTemperatureF37
805;NormalMeanTemperatureF50;NormalMeanTemperatureF50
806;NormalMeanTemperatureF63;NormalMeanTemperatureF63
807;NormalMeanTemperatureF88;NormalMeanTemperatureF88
808;NormalMeanTemperatureF98;NormalMeanTemperatureF98
811;NormalMaxTemperature;NormalMaxTemperature
812;NormalMaxTemperatureF02;NormalMaxTemperatureF02
813;NormalMaxTemperatureF12;NormalMaxTemperatureF12
814;NormalMaxTemperatureF37;NormalMaxTemperatureF37
815;NormalMaxTemperatureF50;NormalMaxTemperatureF50
816;NormalMaxTemperatureF63;NormalMaxTemperatureF63
817;NormalMaxTemperatureF88;NormalMaxTemperatureF88
818;NormalMaxTemperatureF98;NormalMaxTemperatureF98
821;NormalMinTemperature;NormalMinTemperature
822;NormalMinTemperatureF02;NormalMinTemperatureF02
823;NormalMinTemperatureF12;NormalMinTemperatureF12
824;NormalMinTemperatureF37;NormalMinTemperatureF37
825;NormalMinTemperatureF50;NormalMinTemperatureF50
826;NormalMinTemperatureF63;NormalMinTemperatureF63
827;NormalMinTemperatureF88;NormalMinTemperatureF88
828;NormalMinTemperatureF98;NormalMinTemperatureF98
829;PoP24h;PoP24h
830;PoP18;PoP18
831;PoP06;PoP06
832;Evaporation18;Evaporation18
840;MetarObservationType;MetarObservationType
841;RoadWarning1;RoadWarning1
842;RoadWarning2;RoadWarning2
843;RoadWarning3;RoadWarning3
844;RoadWarning4;RoadWarning4
845;RoadWarning5;RoadWarning5
846;RoadWarning6;RoadWarning6
850;SnowLoad;SNOWLOAD-KGM2
851;HoarFrostLoad;HoarFrostLoad
852;TotalSnowLoad;TotalSnowLoad
853;DrySnowLoad;DrySnowLoad
854;WetSnowLoad;WetSnowLoad
855;FrozenSnowLoad;FrozenSnowLoad
856;SnowLoadType;SnowLoadType
857;PrecipitationWater;RACC-KGM2
858;PrecipitationSnow;PrecipitationSnow
859;PrecipitationSleet;PrecipitationSleet
860;TotalSnowLoadChange;TotalSnowLoadChange
861;TemperatureAnomalyMinus2;TemperatureAnomalyMinus2
862;TemperatureAnomalyMinus1;TemperatureAnomalyMinus1
863;TemperatureAnomalyPlus0;TemperatureAnomalyPlus0
864;TemperatureAnomalyPlus1;TemperatureAnomalyPlus1
865;TemperatureAnomalyPlus2;TemperatureAnomalyPlus2
866;PrecipitationAnomaly10;PrecipitationAnomaly10
867;PrecipitationAnomaly20;PrecipitationAnomaly20
868;Detectability;Detectability
870;VerticalMeltingArea;VerticalMeltingArea
871;TemperatureF100;F100-T-C
872;TemperatureF90;F90-T-C
873;TemperatureF75;F75-T-C
874;TemperatureF50;F50-T-C
875;TemperatureF25;F25-T-C
876;TemperatureF10;F10-T-C
877;TemperatureF0;F0-T-C
881;TotalCloudCoverF100;F100-N-0TO1
882;TotalCloudCoverF90;F90-N-0TO1
883;TotalCloudCoverF75;F75-N-0TO1
884;TotalCloudCoverF50;F50-N-0TO1
885;TotalCloudCoverF25;F25-N-0TO1
886;TotalCloudCoverF10;F10-N-0TO1
887;TotalCloudCoverF0;F0-N-0TO1
891;TotalPrecipitationF100;F100-RR-6-MM
892;TotalPrecipitationF90;F90-RR-6-MM
893;TotalPrecipitationF75;F75-RR-6-MM
894;TotalPrecipitationF50;F50-RR-6-MM
895;TotalPrecipitationF25;F25-RR-6-MM
896;TotalPrecipitationF10;F10-RR-6-MM
897;TotalPrecipitationF0;F0-RR-6-MM
900;PowerOutput;PowerOutput
901;PowerOutputSum;PowerOutputSum
902;PowerOutagesByCounty;PowerOutagesByCounty
903;PowerOutagesByMunicipality;PowerOutagesByMunicipality
910;ExceptionalPrecipitation;ExceptionalPrecipitation
911;1CloudTop;1CloudTop
912;2CloudTop;2CloudTop
913;3CloudTop;3CloudTop
914;4CloudTop;4CloudTop
915;CbCloudTop;CBTCU-FL
920;Precipitation3hF0;F0-RR-3-MM
921;Precipitation3hF1;F1-RR-3-MM
922;Precipitation3hF2;F2-RR-3-MM
923;Precipitation3hF5;F5-RR-3-MM
924;Precipitation3hF6;F6-RR-3-MM
925;Precipitation3hF7;F7-RR-3-MM
926;Precipitation3hF8;F8-RR-3-MM
927;Precipitation3hF9;F9-RR-3-MM
928;Precipitation3hF10;F10-RR-3-MM
929;Precipitation3hF12;F12-RR-3-MM
930;Precipitation3hF20;F20-RR-3-MM
931;Precipitation3hF25;F25-RR-3-MM
932;Precipitation3hF30;F30-RR-3-MM
933;Precipitation3hF37;F37-RR-3-MM
934;Precipitation3hF40;F40-RR-3-MM
935;Precipitation3hF50;F50-RR-3-MM
936;Precipitation3hF60;F60-RR-3-MM
937;Precipitation3hF63;F63-RR-3-MM
938;Precipitation3hF70;F70-RR-3-MM
939;Precipitation3hF75;F75-RR-3-MM
940;Precipitation3hF80;F80-RR-3-MM
941;Precipitation3hF88;F88-RR-3-MM
942;Precipitation3hF90;F90-RR-3-MM
943;Precipitation3hF95;F95-RR-3-MM
944;Precipitation3hF98;F98-RR-3-MM
945;Precipitation3hF99;F99-RR-3-MM
946;Precipitation3hF100;F100-RR-3-MM
947;ProbabilityOfPrecipitation3h0mm;ProbabilityOfPrecipitation3h0mm
948;ProbabilityOfPrecipitation3h01mm;ProbabilityOfPrecipitation3h01mm
949;ProbabilityOfPrecipitation3h05mm;ProbabilityOfPrecipitation3h05mm
950;ProbabilityOfPrecipitation3h1mm;ProbabilityOfPrecipitation3h1mm
951;ProbabilityOfPrecipitation3h2mm;ProbabilityOfPrecipitation3h2mm
952;ProbabilityOfPrecipitation3h3mm;ProbabilityOfPrecipitation3h3mm
953;ProbabilityOfPrecipitation3h4mm;ProbabilityOfPrecipitation3h4mm
954;ProbabilityOfPrecipitation3h5mm;ProbabilityOfPrecipitation3h5mm
955;ProbabilityOfPrecipitation3h6mm;ProbabilityOfPrecipitation3h6mm
956;ProbabilityOfPrecipitation3h7mm;ProbabilityOfPrecipitation3h7mm
957;ProbabilityOfPrecipitation3h8mm;ProbabilityOfPrecipitation3h8mm
958;ProbabilityOfPrecipitation3h9mm;ProbabilityOfPrecipitation3h9mm
959;ProbabilityOfPrecipitation3h10mm;ProbabilityOfPrecipitation3h10mm
960;ProbabilityOfPrecipitation3h12mm;ProbabilityOfPrecipitation3h12mm
961;ProbabilityOfPrecipitation3h14mm;ProbabilityOfPrecipitation3h14mm
962;ProbabilityOfPrecipitation3h16mm;ProbabilityOfPrecipitation3h16mm
963;ProbabilityOfPrecipitation3h18mm;ProbabilityOfPrecipitation3h18mm
964;ProbabilityOfPrecipitation3h20mm;ProbabilityOfPrecipitation3h20mm
965;ProbabilityOfPrecipitation3h25mm;ProbabilityOfPrecipitation3h25mm
966;ProbabilityOfPrecipitation3h30mm;ProbabilityOfPrecipitation3h30mm
967;ProbabilityOfPrecipitation3h35mm;ProbabilityOfPrecipitation3h35mm
968;ProbabilityOfPrecipitation3h40mm;ProbabilityOfPrecipitation3h40mm
969;ProbabilityOfPrecipitation3h45mm;ProbabilityOfPrecipitation3h45mm
970;ProbabilityOfPrecipitation3h50mm;ProbabilityOfPrecipitation3h50mm
971;ProbabilityOfPrecipitation3h60mm;ProbabilityOfPrecipitation3h60mm
972;ProbabilityOfPrecipitation3h70mm;ProbabilityOfPrecipitation3h70mm
973;ProbabilityOfPrecipitation3h80mm;ProbabilityOfPrecipitation3h80mm
974;ProbabilityOfPrecipitation3h90mm;ProbabilityOfPrecipitation3h90mm
975;ProbabilityOfPrecipitation3h100mm;ProbabilityOfPrecipitation3h100mm
976;ProbabilityOfPrecipitation3h150mm;ProbabilityOfPrecipitation3h150mm
977;ProbabilityOfPrecipitation3h200mm;ProbabilityOfPrecipitation3h200mm
978;ProbabilityOfPrecipitation3h500mm;ProbabilityOfPrecipitation3h500mm
979;ProbabilityPartlyIcyRoad;ProbabilityPartlyIcyRoad
980;ProbabilityTRoadLimit1;ProbabilityTRoadLimit1
981;ProbabilityTRoadLimit2;ProbabilityTRoadLimit2
982;ProbabilityWetSnowyRoad;ProbabilityWetSnowyRoad
983;RoadTemperatureF0;RoadTemperatureF0
984;RoadTemperatureF10;RoadTemperatureF10
985;RoadTemperatureF25;RoadTemperatureF25
986;RoadTemperatureF50;RoadTemperatureF50
987;RoadTemperatureF75;RoadTemperatureF75
988;RoadTemperatureF90;RoadTemperatureF90
989;RoadTemperatureF100;RoadTemperatureF100
999;FlagDate;FlagDate
1023;ProbabilityOfWindLimit3;PROB-W-3
1024;ProbabilityOfWindLimit4;PROB-W-4
1025;ProbabilityOfWindLimit5;PROB-W-5
1026;ProbabilityOfWindLimit6;PROB-W-6
1031;ProbabilityOfColdLimit1;PROB-TC-1
1032;ProbabilityOfColdLimit2;PROB-TC-2
1033;ProbabilityOfColdLimit3;PROB-TC-3
1034;ProbabilityOfColdLimit4;PROB-TC-4
1041;ProbabilityOfHeatLimit1;PROB-TW-1
1042;ProbabilityOfHeatLimit2;PROB-TW-2
1043;ProbabilityOfHeatLimit3;PROB-TW-3
1051;ProbabilityOfCAPE1;PROB-CAPE-1
1052;ProbabilityOfCAPE2;PROB-CAPE-2
1053;ProbabilityOfCAPE3;PROB-CAPE-3
1054;ProbabilityOfCAPE4;PROB-CAPE-4
#### ProbabilityOfPr6Limit1 : PROB-RR-1(MUL{$,100.000000})
1061;ProbabilityOfPr6Limit1;ProbabilityOfPr6Limit1
#### ProbabilityOfPr6Limit2 : PROB-RR-2(MUL{$,100.000000})
1062;ProbabilityOfPr6Limit2;ProbabilityOfPr6Limit2
#### ProbabilityOfPr6Limit3 : PROB-RR-3(MUL{$,100.000000})
1063;ProbabilityOfPr6Limit3;ProbabilityOfPr6Limit3
1064;ProbabilityOfPr6Limit4;PROB-RR-4
#### ProbabilityOfPr6Limit5 : PROB-RR-5(MUL{$,100.000000})
1065;ProbabilityOfPr6Limit5;ProbabilityOfPr6Limit5
#### ProbabilityOfPr6Limit6 : PROB-RR-6(MUL{$,100.000000})
1066;ProbabilityOfPr6Limit6;ProbabilityOfPr6Limit6
1071;ProbabilityOfPr24Limit1;PROB-RR24-1
1072;ProbabilityOfPr24Limit2;PROB-RR24-2
1073;ProbabilityOfPr24Limit3;PROB-RR24-3
1074;ProbabilityOfPr24Limit4;PROB-RR24-4
1075;ProbabilityOfPr24Limit5;PROB-RR24-5
1076;ProbabilityOfPr24Limit6;PROB-RR24-6
1077;ProbabilityOfPr24Limit7;PROB-RR24-7
1081;ProbabilityOfSn6Limit1;PROB-SN-1
1082;ProbabilityOfSn6Limit2;PROB-SN-2
1083;ProbabilityOfSn6Limit3;PROB-SN-3
1084;ProbabilityOfSn6Limit4;PROB-SN-4
1085;ProbabilityOfSn6Limit5;PROB-SN-5
1086;ProbabilityOfSn6Limit6;PROB-SN-6
1091;ProbabilityOfSn24Limit1;PROB-SN24-1
1092;ProbabilityOfSn24Limit2;PROB-SN24-2
1093;ProbabilityOfSn24Limit3;PROB-SN24-3
1094;ProbabilityOfSn24Limit4;PROB-SN24-4
1095;ProbabilityOfSn24Limit5;PROB-SN24-5
1096;ProbabilityOfSn24Limit6;PROB-SN24-6
1097;BioMassSum;BioMassSum
1098;BioMassSumChange;BioMassSumChange
1099;BioMassSumChangeP;BioMassSumChangeP
1100;CyanosSum;CyanosSum
1101;CyanosSumChange;PROB-RR12-1
1102;CyanosSumChangeP;PROB-RR12-2
1103;Reflectivity;PROB-RR12-3
1104;RadialVelocity;RadialVelocity
1105;SpectralWidth;SpectralWidth
1106;AshConcentration;AshConcentration
1107;GrowthPeriodStarted;GrowthPeriodStarted
1108;GrowthPeriodEnded;GrowthPeriodEnded
1109;AshOnOff;AshOnOff
1110;WindSpeedF100;F100-FF-MS
1111;WindSpeedF90;F90-FF-MS
1112;WindSpeedF75;F75-FF-MS
1113;WindSpeedF50;F50-FF-MS
1114;WindSpeedF25;F25-FF-MS
1115;WindSpeedF10;F10-FF-MS
1116;WindSpeedF0;F0-FF-MS
1117;WindGustF100;F100-FFG-MS
1118;WindGustF90;F90-FFG-MS
1119;WindGustF75;F75-FFG-MS
1120;WindGustF50;F50-FFG-MS
1121;WindGustF25;F25-FFG-MS
1122;WindGustF10;F10-FFG-MS
1123;WindGustF0;F0-FFG-MS
1124;GrowthPeriodPentadRelativeHumidityMean;GrowthPeriodPentadRelativeHumidityMean
1125;GrowthPeriodPentadRelativeHumidityDeviation;GrowthPeriodPentadRelativeHumidityDeviation
1126;GrowthPeriodPentadRelativeHumidityMax;GrowthPeriodPentadRelativeHumidityMax
1127;GrowthPeriodPentadRelativeHumidityMin;GrowthPeriodPentadRelativeHumidityMin
1128;GrowthPeriodPentadEvaporation;GrowthPeriodPentadEvaporation
1129;GrowthPeriodEvaporationSum;GrowthPeriodEvaporationSum
1130;EffectiveTemperatureSumDeviation;EffectiveTemperatureSumDeviation
1131;GrowthPeriodPentadTemperatureMean;GrowthPeriodPentadTemperatureMean
1132;GrowthPeriodPentadTemperatureMeanDeviation;GrowthPeriodPentadTemperatureMeanDeviation
1133;GrowthPeriodPentadTemperatureMax;GrowthPeriodPentadTemperatureMax
1134;GrowthPeriodPentadTemperatureMaxDeviation;GrowthPeriodPentadTemperatureMaxDeviation
1135;GrowthPeriodPentadTemperatureMin;GrowthPeriodPentadTemperatureMin
1136;GrowthPeriodPentadTemperatureMinDeviation;GrowthPeriodPentadTemperatureMinDeviation
1137;GrowthPeriodPentadSurfaceTemperatureMin;GrowthPeriodPentadSurfaceTemperatureMin
1138;GrowthPeriodPentadFrostNights;GrowthPeriodPentadFrostNights
1139;GrowthPeriodPentadPrecipitation;GrowthPeriodPentadPrecipitation
1140;GrowthPeriodPentadPrecipitationDeviation;GrowthPeriodPentadPrecipitationDeviation
1141;GrowthPeriodPentadPrecipitationDays01mm;GrowthPeriodPentadPrecipitationDays01mm
1142;GrowthPeriodPentadPrecipitationDays1mm;GrowthPeriodPentadPrecipitationDays1mm
1143;GrowthPeriodPrecipitationSum;GrowthPeriodPrecipitationSum
1144;GrowthPeriodPrecipitationSumDeviationInPrcnt;GRPRDEV-PRCNT
1145;GrowthPeriodPentadSurfaceTemperatureMin025Perc;GrowthPeriodPentadSurfaceTemperatureMin025Perc
1146;SeaWaterVelocityU;WVELU-MS
1147;SeaWaterVelocityV;WVELV-MS
1148;SeaWaterVelocityW;WVELW-MS
1149;EastwardIceVelocity;IVELU-MS
1150;NorthwardIceVelocity;IVELV-MS
1151;RaftIceConcentration;IRCNCT-PRCNT
1152;RaftIceThickness;RaftIceThickness
1153;RidgeIceConcentration;IRIDGC-PRCNT
1154;MeanIceThickness;MeanIceThickness
1155;Runoff;Runoff
1156;WaterLevelIndex;WaterLevelIndex
1157;PrecipitationLevel;PrecipitationLevel
1158;Snow1h;Snow1h
1159;RadiationGlobalAccumulation;RADGLOA-JM2
1160;RadiationLWAccumulation;RADLWA-JM2
1161;RadiationNetSurfaceLWAccumulation;RNETLWA-JM2
1162;RadiationNetSurfaceSWAccumulation;RNETSWA-JM2
1163;RadiationDiffuseAccumulation;RadiationDiffuseAccumulation
1164;ClearAirTurbulence;ClearAirTurbulence
1165;HorizontalExtentOfCumulonimbus;HorizontalExtentOfCumulonimbus
1166;InCloudTurbulence;InCloudTurbulence
1167;PrecipitationGraupel;GR-KGM2
1168;PrecipitationRateGraupel;GRR-MMH
1169;PrecipitationSolid;PrecipitationSolid
1170;PrecipitationRateSolid;RRRS-KGM2
1171;PrecipitationInstantWater;RRI-KGM2
1172;PrecipitationInstantSnow;PrecipitationInstantSnow
1173;PrecipitationInstantGraupel;PrecipitationInstantGraupel
1174;CloudTop;CLDTOP-M
1175;FloodWarningIndex;FloodWarningIndex
1176;HakeMessageType;HakeMessageType
1177;SoaringFlightIndex;SFINDEX-0TO1
1178;ThermalBirdMigrationIndex;TBINDEX-0TO1
1180;Surface6hAccumulatedNOxDryDeposition;Surface6hAccumulatedNOxDryDeposition
1181;Surface6hAccumulatedNOxWetDeposition;Surface6hAccumulatedNOxWetDeposition
1182;Surface6hAccumulatedNHxDryDeposition;Surface6hAccumulatedNHxDryDeposition
1183;Surface6hAccumulatedNHxWetDeposition;Surface6hAccumulatedNHxWetDeposition
1184;Surface6hAccumulatedSDryDeposition;Surface6hAccumulatedSDryDeposition
1185;Surface6hAccumulatedSWetDeposition;Surface6hAccumulatedSWetDeposition
1186;Surface24hAccumulatedNOxDryDeposition;Surface24hAccumulatedNOxDryDeposition
1187;Surface24hAccumulatedNOxWetDeposition;Surface24hAccumulatedNOxWetDeposition
1188;Surface24hAccumulatedNHxDryDeposition;Surface24hAccumulatedNHxDryDeposition
1189;Surface24hAccumulatedNHxWetDeposition;Surface24hAccumulatedNHxWetDeposition
1190;Surface24hAccumulatedSDryDeposition;Surface24hAccumulatedSDryDeposition
1191;Surface24hAccumulatedSWetDeposition;Surface24hAccumulatedSWetDeposition
1192;AbsoluteHumidity;ABSH-KGM3
1193;PrecipitationInstantSolid;RSI-KGM2
1194;SeaDepth;SeaDepth
1195;MixedLayerThickness;MixedLayerThickness
1196;SeaSurfaceElevation;SeaSurfaceElevation
1197;SeasonalWaterLevelIndex;SeasonalWaterLevelIndex
1198;IcingWarningIndex;ICINGWARN-N
1199;CloudIce;CLDICE-KGKG
1200;SnowMixingRatio;SNOWMR-KGKG
1201;RainWaterMixingRatio;RAINMR-KGKG
1202;GraupelMixingRatio;GRAUPMR-KGKG
1203;OceanIcing;SSICING-N
1204;MoninObukhovLength;MOL-M
1205;PrecipitationForm2;PRECFORM-N
1206;PrecipitationForm3;PRECFORM2-N
1207;QNH;QNH-HPA
1208;PrecipitationInstantTotal;PRI-KGM2
1209;ClearAirTurbulence2;ClearAirTurbulence2
1210;TotalColumnWater;TCW-KGM2
1211;DeIcingClass0Probability;PROB-DIW0
1212;DeIcingClass1Probability;PROB-DIW1
1213;DeIcingClass2Probability;PROB-DIW2
1214;DeIcingClass3Probability;PROB-DIW3
1215;DeIcingClass4Probability;DeIcingClass4Probability
1216;TopLinkIndex2;TOPL2-N
1217;TopLinkIndex3;TOPL3-N
1218;ProbabilityThunderstorm2;POT-PRCNT
1219;ProbabilityOfPrecFormDrizzle;PROB-DRIZZLE
1220;ProbabilityOfPrecFormRain;PROB-RAIN
1221;ProbabilityOfPrecFormSleet;PROB-SLEET
1222;ProbabilityOfPrecFormSnow;PROB-SNOW
1223;ProbabilityOfPrecFormFreezingDrizzle;PROB-FRDRZZL
1224;ProbabilityOfPrecFormFreezingRain;PROB-FRRAIN
1225;BoundaryLayerTurbulence;BLTURB-N
1226;PotentialPrecipitationForm;POTPRECF-N
1227;SnowDensity;SND-KGM3
1228;AreaOfRisk;AreaOfRisk
1229;CloudBase2;CloudBase2
1230;FrostLayerTop;FRST-CM
1231;FrostLayerBottom;FRSB-CM
1232;Visibility2;VV2-M
1233;CloudTop2;CLDTOP-FT
1234;AverageWindSpeedMS;AverageWindSpeedMS
1235;PotentialPrecipitationType;POTPRECT-N
1236;HumidityRelativeToIce;RHICE-PRCNT
1237;FrostPoint;TF-C
1238;AvailableEnsembleMemberCount;ENSMEMB-N
1239;WindGust2;FFG2-MS
1240;ProbabilityOfSigWaveHeightLimit1;PROB-HWS-1
1241;ProbabilityOfSigWaveHeightLimit2;PROB-HWS-2
1242;ProbabilityOfSigWaveHeightLimit3;PROB-HWS-3
1243;ProbabilityOfSigWaveHeightLimit4;PROB-HWS-4
1244;ProbabilityOfConvectivePrecipitationLimit1;ProbabilityOfConvectivePrecipitationLimit1
1245;ProbabilityOfConvectivePrecipitationLimit2;ProbabilityOfConvectivePrecipitationLimit2
1246;ProbabilityOfConvectivePrecipitationLimit3;ProbabilityOfConvectivePrecipitationLimit3
1247;ProbabilityOfConvectivePrecipitationLimit4;ProbabilityOfConvectivePrecipitationLimit4
1248;ProbabilityOfConvectivePrecipitationLimit5;ProbabilityOfConvectivePrecipitationLimit5
1249;ProbabilityOfConvectivePrecipitationLimit6;ProbabilityOfConvectivePrecipitationLimit6
1250;ProbabilityOfPrecipitation3h03mm;ProbabilityOfPrecipitation3h03mm
1251;ProbabilityOfColdLimit5;ProbabilityOfColdLimit5
1252;ProbabilityOfForestFireIndexLevel1;ProbabilityOfForestFireIndexLevel1
1253;ProbabilityOfForestFireIndexLevel2;ProbabilityOfForestFireIndexLevel2
1254;ProbabilityOfForestFireIndexLevel3;ProbabilityOfForestFireIndexLevel3
1300;DifferentialReflectivity;DifferentialReflectivity
1301;SpecificDifferentialPhase;SpecificDifferentialPhase
1302;DifferentialPhase;DifferentialPhase
1303;SignalQualityIndex;SignalQualityIndex
1304;ReflectivityCorrelation;ReflectivityCorrelation
1305;ProbabilityOfSeaLevelLimit1;ProbabilityOfSeaLevelLimit1
1306;ProbabilityOfSeaLevelLimit2;ProbabilityOfSeaLevelLimit2
1307;ProbabilityOfSeaLevelLimit3;ProbabilityOfSeaLevelLimit3
1308;ProbabilityOfSeaLevelLimit4;ProbabilityOfSeaLevelLimit4
1309;SeaLevelF95;F95-WATLEV-CM
1310;SeaLevelF90;F90-WATLEV-CM
1311;SeaLevelF75;F75-WATLEV-CM
1312;SeaLevelF50;F50-WATLEV-CM
1313;SeaLevelF25;F25-WATLEV-CM
1314;SeaLevelF10;F10-WATLEV-CM
1315;SeaLevelF5;F5-WATLEV-CM
1316;SeaLevelDeviation;WATLEV-STDDEV-CM
1317;SeaLevelMean;WATLEV-MEAN-CM
1318;ProbabilityOfMUCAPELimit1;ProbabilityOfMUCAPELimit1
1319;ProbabilityOfMUCAPELimit2;ProbabilityOfMUCAPELimit2
1320;ProbabilityOfMUCAPELimit3;ProbabilityOfMUCAPELimit3
1321;ProbabilityOfMUCAPELimit4;ProbabilityOfMUCAPELimit4
1322;ProbabilityOfMUCAPELimit5;ProbabilityOfMUCAPELimit5
1325;ProbabilityOfMLCAPELimit1;ProbabilityOfMLCAPELimit1
1326;ProbabilityOfMLCAPELimit2;ProbabilityOfMLCAPELimit2
1327;ProbabilityOfMLCAPELimit3;ProbabilityOfMLCAPELimit3
1328;ProbabilityOfMLCAPELimit4;ProbabilityOfMLCAPELimit4
1329;ProbabilityOfMLCAPELimit5;ProbabilityOfMLCAPELimit5
1332;ProbabilityOfMUCAPE1040Limit1;ProbabilityOfMUCAPE1040Limit1
1333;ProbabilityOfMUCAPE1040Limit2;ProbabilityOfMUCAPE1040Limit2
1334;ProbabilityOfMUCAPE1040Limit3;ProbabilityOfMUCAPE1040Limit3
1335;ProbabilityOfMUCAPE1040Limit4;ProbabilityOfMUCAPE1040Limit4
1336;ProbabilityOfMUCAPE1040Limit5;ProbabilityOfMUCAPE1040Limit5
1339;ProbabilityOfCeilingLimit1;ProbabilityOfCeilingLimit1
1340;ProbabilityOfCeilingLimit2;ProbabilityOfCeilingLimit2
1341;ProbabilityOfCeilingLimit3;ProbabilityOfCeilingLimit3
1342;ProbabilityOfCeilingLimit4;ProbabilityOfCeilingLimit4
1343;ProbabilityOfCeilingLimit5;ProbabilityOfCeilingLimit5
1344;ProbabilityOfCeilingLimit6;ProbabilityOfCeilingLimit6
1346;ProbabilityOfVisibilityLimit1;ProbabilityOfVisibilityLimit1
1347;ProbabilityOfVisibilityLimit2;ProbabilityOfVisibilityLimit2
1348;ProbabilityOfVisibilityLimit3;ProbabilityOfVisibilityLimit3
1349;ProbabilityOfVisibilityLimit4;ProbabilityOfVisibilityLimit4
1350;ProbabilityOfVisibilityLimit5;ProbabilityOfVisibilityLimit5
1351;ProbabilityOfVisibilityLimit6;ProbabilityOfVisibilityLimit6
1353;ProbabilityOfVisibility2Limit1;ProbabilityOfVisibility2Limit1
1354;ProbabilityOfVisibility2Limit2;ProbabilityOfVisibility2Limit2
1355;ProbabilityOfVisibility2Limit3;ProbabilityOfVisibility2Limit3
1356;ProbabilityOfVisibility2Limit4;ProbabilityOfVisibility2Limit4
1357;ProbabilityOfVisibility2Limit5;ProbabilityOfVisibility2Limit5
1358;ProbabilityOfVisibility2Limit6;ProbabilityOfVisibility2Limit6
1360;ProbabilityOfCBOrTCU;ProbabilityOfCBOrTCU
1361;ProbabilityOfFreezingPrecForm;ProbabilityOfFreezingPrecForm
1362;ProbabilityOfLVP;ProbabilityOfLVP
1363;ProbabilityOfSnLimit1;ProbabilityOfSnLimit1
1364;ProbabilityOfSnLimit2;ProbabilityOfSnLimit2
1365;ProbabilityOfSnLimit3;ProbabilityOfSnLimit3
1366;ProbabilityOfSnLimit4;ProbabilityOfSnLimit4
1367;ProbabilityOfSnLimit5;ProbabilityOfSnLimit5
1368;ProbabilityOfSnLimit6;ProbabilityOfSnLimit6
1370;ProbabilityOfSn3Limit1;ProbabilityOfSn3Limit1
1371;ProbabilityOfSn3Limit2;ProbabilityOfSn3Limit2
1372;ProbabilityOfSn3Limit3;ProbabilityOfSn3Limit3
1373;ProbabilityOfSn3Limit4;ProbabilityOfSn3Limit4
1374;ProbabilityOfSn3Limit5;ProbabilityOfSn3Limit5
1375;ProbabilityOfSn3Limit6;ProbabilityOfSn3Limit6
1377;LowestFEWHeight;FEW1-FT
1378;LowestSCTHeight;SCT1-FT
1379;LowestBKNHeight;BKN1-FT
1380;LowestOVCHeight;OVC1-FT
1381;RadiationSWAccumulation;RADSWA-JM2
1382;WeatherNumber;WEATHERNUMBER-N
1383;SmartSymbol;SMARTSYMBOL-N
1384;DirectNormalIrradiance;DirectNormalIrradiance
1385;DirectNormalIrradianceAccumulation;SDNIRR-JM2
1386;PrecipitationForm4;PRECFORM-N
1387;GrowingDegreeDays;GDD-C
1388;ProbabilityOfGustLimit1Aggregation1;ProbabilityOfGustLimit1Aggregation1
1389;ProbabilityOfPrecLimit1Aggregation1;ProbabilityOfPrecLimit1Aggregation1
1390;ProbabilityOfHailLimit1Aggregation1;ProbabilityOfHailLimit1Aggregation1
1391;InstantaneousWindGust;InstantaneousWindGust
1392;CAPEShear;CAPES-JKG
1393;SnowDriftIndex;SNOWDRIFT-N
1394;FreezingDegreeDays;FreezingDegreeDays
1395;TotalCloudCover2;N-PRCNT
1396;LowCloudCover2;NL-PRCNT
1397;MediumCloudCover2;NM-PRCNT
1398;HighCloudCover2;NH-PRCNT
1399;MonthlyMaximumSnowDepth;SOT-RR-N
1400;SOTWindGust;SOT-WG-N
1401;SOTPrecipitation;SOT-RR-N
1402;MonthlyPrecipitationF100;F100-MRR-KGM2
1403;MonthlyPrecipitationF97.5;F97.5-MRR-KGM2
1404;MonthlyPrecipitationF90;F90-MRR-KGM2
1405;MonthlyPrecipitationF75;F75-MRR-KGM2
1406;MonthlyPrecipitationF50;F50-MRR-KGM2
1407;MonthlyPrecipitationF25;F25-MRR-KGM2
1408;MonthlyPrecipitationF10;F10-MRR-KGM2
1409;MonthlyPrecipitationF2.5;F2.5-MRR-KGM2
1410;MonthlyPrecipitationF0;F0-MRR-KGM2
1411;ConvectiveSeverityIndex;CSI-N
1412;FogProbabilityLimit1;FogProbabilityLimit1
1413;ProbabilityOfLightningAggregation1;ProbabilityOfLightningAggregation1
1414;Precipitation120hF100;F100-RR-120-KGM2
1415;Precipitation120hF90;F90-RR-120-KGM2
1416;Precipitation120hF75;F75-RR-120-KGM2
1417;Precipitation120hF50;F50-RR-120-KGM2
1418;Precipitation120hF25;F25-RR-120-KGM2
1419;Precipitation120hF10;F10-RR-120-KGM2
1420;Precipitation120hF0;F0-RR-120-KGM2
1421;ProbabilityOfConvectiveSeverityIndexLimit1;ProbabilityOfConvectiveSeverityIndexLimit1
